domain,pair_index,evaluation_seed,environment_id,baseline_success,final_success,baseline_fell,final_fell,baseline_timed_out,final_timed_out,baseline_failure_type,final_failure_type,baseline_return,final_return,baseline_max_riser,final_max_riser,baseline_mean_slip_signal,final_mean_slip_signal,baseline_maximum_left_contact_slip_speed,final_maximum_left_contact_slip_speed,baseline_maximum_right_contact_slip_speed,final_maximum_right_contact_slip_speed,baseline_mean_contact_mismatch,final_mean_contact_mismatch,baseline_intervention_per_riser,final_intervention_per_riser,baseline_mean_correction_norm,final_mean_correction_norm,baseline_recovery_takeover,final_recovery_takeover
target,13,135000000,13,True,True,False,False,False,False,success,success,10.50291633605957,10.496177673339844,9,9,0.0743725374341011,0.08718802779912949,2.0,1.6599891185760498,1.859686255455017,2.0,0.1506514549255371,0.12611012160778046,0.8888888955116272,0.2222222238779068,0.0005109998164698482,0.0002928982430603355,True,True
target,14,135000000,14,False,True,True,False,False,False,contact_stability,success,-1.473602294921875,8.698694229125977,8,9,0.09778455644845963,0.08160107582807541,1.7731242179870605,2.0,2.0,2.0,0.1687898188829422,0.15189874172210693,2.25,1.6666666269302368,0.0023074792698025703,0.0011047873413190246,False,True
target,15,135000000,15,True,True,False,False,False,False,success,success,10.239870071411133,9.577093124389648,9,9,0.07761655002832413,0.08267565071582794,1.8166981935501099,2.0,2.0,1.652643084526062,0.12985865771770477,0.13384321331977844,0.4444444477558136,0.5555555820465088,0.0013288577320054173,0.000293034128844738,True,True
target,16,135000000,16,False,True,True,False,False,False,contact_stability,success,-7.638609886169434,9.555195808410645,3,9,0.09742928296327591,0.07285462319850922,2.0,2.0,2.0,2.0,0.2131979614496231,0.1297786682844162,6.0,0.3333333432674408,0.027979617938399315,0.0006511334795504808,False,True
target,17,135000000,17,True,False,False,True,False,False,success,contact_stability,10.673304557800293,-5.841710090637207,9,5,0.09506048262119293,0.09557073563337326,2.0,1.4909957647323608,2.0,2.0,0.15293185412883759,0.16779279708862305,2.0,5.800000190734863,0.002101949416100979,0.01690373755991459,True,False
target,18,135000000,18,False,True,True,False,False,False,lateral_heading_drift,success,-4.621720314025879,9.383447647094727,7,9,0.09802565723657608,0.08794814348220825,2.0,1.8494583368301392,2.0,2.0,0.18101544678211212,0.1347305327653885,1.7142858505249023,0.1111111119389534,0.0071599967777729034,1.2955787269675056e-06,False,True
target,19,135000000,19,False,True,True,False,False,False,contact_stability,success,-2.81520676612854,3.7772560119628906,5,9,0.1158260628581047,0.09685224294662476,2.0,2.0,2.0,2.0,0.19473685324192047,0.15689149498939514,2.200000047683716,2.6666667461395264,0.002737738424912095,0.004707653075456619,False,True
target,20,135000000,20,True,True,False,False,False,False,success,success,8.677236557006836,11.633689880371094,9,9,0.0689733698964119,0.076109878718853,2.0,2.0,2.0,2.0,0.1366412192583084,0.12051282078027725,1.1111111640930176,1.0,0.0007773657562211156,0.0010258483234792948,True,True
target,21,135000000,21,True,True,False,False,False,False,success,success,9.321060180664062,8.928900718688965,9,9,0.07966776937246323,0.08620143681764603,2.0,2.0,2.0,2.0,0.1555977165699005,0.14647378027439117,0.8888888955116272,0.5555555820465088,0.0011888289591297507,0.0007216382655315101,True,True
target,22,135000000,22,True,False,False,True,False,False,success,contact_stability,11.597108840942383,-1.4794950485229492,9,3,0.07508761435747147,0.12134694308042526,2.0,2.0,1.602604627609253,1.6166971921920776,0.14589235186576843,0.18888889253139496,2.6666667461395264,4.0,0.002189142629504204,0.0019170630257576704,True,False
target,23,135000000,23,True,True,False,False,False,False,success,success,10.04207992553711,11.715620040893555,9,9,0.08281510323286057,0.08201733976602554,1.4967961311340332,2.0,1.699802041053772,1.0451335906982422,0.12567812204360962,0.14241960644721985,0.4444444477558136,1.3333333730697632,0.0008748244144953787,0.0013236678205430508,True,True
target,24,135000000,24,False,True,True,False,False,False,contact_stability,success,-3.988720417022705,8.990196228027344,1,9,0.08766070753335953,0.08617565035820007,1.5573103427886963,1.775827407836914,1.6057738065719604,2.0,0.236111119389534,0.15000000596046448,0.0,0.3333333432674408,5.330804953018742e-08,0.00023213755048345774,False,True
target,25,135000000,25,True,True,False,False,False,False,success,success,9.47273063659668,8.504982948303223,9,9,0.07966502755880356,0.09559357166290283,2.0,2.0,2.0,2.0,0.1480075865983963,0.14859437942504883,0.3333333432674408,0.6666666865348816,0.00047516246559098363,0.0010366401402279735,True,True
target,26,135000000,26,True,True,False,False,False,False,success,success,9.96367359161377,9.063945770263672,9,9,0.08698238432407379,0.08855937421321869,1.7997581958770752,2.0,2.0,2.0,0.1419965624809265,0.1568627506494522,0.8888888955116272,0.7777777910232544,0.000997687689960003,0.0006370497867465019,True,True
target,27,135000000,27,False,True,True,False,False,False,contact_stability,success,-0.4994194507598877,11.184717178344727,7,9,0.10046782344579697,0.07788550853729248,2.0,1.7571587562561035,2.0,2.0,0.16989247500896454,0.14500792324543,3.142857313156128,1.3333333730697632,0.003759140847250819,0.0015004284214228392,False,True
target,28,135000000,28,True,True,False,False,False,False,success,success,10.199783325195312,10.60836124420166,9,9,0.08128514140844345,0.0873810350894928,1.4006761312484741,2.0,2.0,1.3937827348709106,0.14389067888259888,0.14080944657325745,1.5555555820465088,0.7777777910232544,0.0020897146314382553,0.0005634515546262264,True,True
target,29,135000000,29,True,True,False,False,False,False,success,success,9.415908813476562,10.529685020446777,9,9,0.0805220678448677,0.0788552388548851,2.0,1.9817132949829102,2.0,2.0,0.1462346762418747,0.1396797150373459,0.7777777910232544,0.4444444477558136,0.0014676782302558422,0.00032922159880399704,True,True
target,30,135000000,30,True,True,False,False,False,False,success,success,9.994820594787598,8.491896629333496,9,9,0.07988645136356354,0.07825019955635071,1.2098925113677979,1.1236752271652222,2.0,2.0,0.1181640625,0.13051822781562805,0.1111111119389534,0.2222222238779068,0.00013694819062948227,0.00038656892138533294,True,True
target,31,135000000,31,False,True,True,False,False,False,contact_stability,success,-4.589366912841797,9.244935989379883,2,9,0.1284954845905304,0.07806877046823502,2.0,2.0,2.0,2.0,0.23636363446712494,0.14169380068778992,4.5,1.888888955116272,0.011023145169019699,0.002092614071443677,False,True
target,32,135000000,32,False,True,True,False,False,False,lateral_heading_drift,success,-2.329554557800293,10.5693998336792,7,9,0.10599541664123535,0.08139608800411224,2.0,1.4468214511871338,2.0,2.0,0.18918919563293457,0.14415156841278076,3.4285717010498047,1.2222222089767456,0.006445106118917465,0.0013908685650676489,False,True
target,33,135000000,33,True,True,False,False,False,False,success,success,10.371235847473145,8.112866401672363,9,9,0.07917773723602295,0.08007514476776123,2.0,2.0,2.0,2.0,0.1472868174314499,0.14678899943828583,0.4444444477558136,0.7777777910232544,0.0007446719100698829,0.0006501179304905236,True,True
target,34,135000000,34,True,True,False,False,False,False,success,success,10.898287773132324,10.23304557800293,9,9,0.0800677239894867,0.0924585610628128,1.6681486368179321,1.7733063697814941,2.0,2.0,0.1305418759584427,0.13719511032104492,0.5555555820465088,1.3333333730697632,0.0004670283815357834,0.0011252457043156028,True,True
target,35,135000000,35,True,True,False,False,False,False,success,success,8.86804485321045,9.600229263305664,9,9,0.07998424768447876,0.08818253129720688,1.8643287420272827,2.0,2.0,2.0,0.1392190158367157,0.13827992975711823,1.1111111640930176,1.3333333730697632,0.0014919835375621915,0.0009485951741226017,True,True
target,36,135000000,36,True,True,False,False,False,False,success,success,9.549464225769043,10.160648345947266,9,9,0.08669477701187134,0.08720434457063675,2.0,2.0,1.2814271450042725,2.0,0.16194967925548553,0.1442006230354309,1.888888955116272,0.5555555820465088,0.001943734590895474,0.0004620870458893478,True,True
target,37,135000000,37,True,True,False,False,False,False,success,success,11.265085220336914,10.890392303466797,9,9,0.07783892750740051,0.09304092824459076,1.5521430969238281,2.0,2.0,2.0,0.13562092185020447,0.13648833334445953,1.4444444179534912,2.1111111640930176,0.0012220381759107113,0.001198992133140564,True,True
target,38,135000000,38,True,False,False,True,False,False,success,contact_stability,11.719926834106445,-4.9063944816589355,9,9,0.07335015386343002,0.08764244616031647,1.811350703239441,1.7286090850830078,2.0,2.0,0.13774733245372772,0.15604250133037567,2.0,2.222222328186035,0.0016212452901527286,0.0016627891454845667,True,False
target,39,135000000,39,True,True,False,False,False,False,success,success,9.686029434204102,10.451492309570312,9,9,0.0890744999051094,0.08478131145238876,1.8468172550201416,2.0,2.0,1.6108752489089966,0.1393728256225586,0.1424778699874878,0.6666666865348816,0.5555555820465088,0.0006538651650771499,0.0005068230093456805,True,True
target,40,135000000,40,True,True,False,False,False,False,success,success,9.760913848876953,8.823959350585938,9,9,0.08756521344184875,0.08570598810911179,1.8046778440475464,1.5179309844970703,2.0,2.0,0.1364421397447586,0.1436077058315277,1.2222222089767456,0.5555555820465088,0.0015551887918263674,0.0010336198611184955,True,True
target,41,135000000,41,True,True,False,False,False,False,success,success,12.635950088500977,9.078619003295898,9,9,0.08590033650398254,0.08994044363498688,2.0,2.0,1.1531016826629639,1.68663489818573,0.14713896811008453,0.1483420580625534,1.888888955116272,1.2222222089767456,0.0012996380683034658,0.0016561466036364436,True,True
target,42,135000000,42,False,True,True,False,False,False,contact_stability,success,-2.8345563411712646,9.51984691619873,4,9,0.09846596419811249,0.08520245552062988,1.8671411275863647,2.0,1.8566458225250244,1.7151859998703003,0.15839694440364838,0.1471135914325714,2.5,0.2222222238779068,0.011213403195142746,0.00026776394224725664,False,True
target,43,135000000,43,False,False,True,True,False,False,contact_stability,contact_stability,-0.5664641857147217,-2.741312026977539,7,8,0.11193495243787766,0.10625449568033218,2.0,1.4800496101379395,1.9362425804138184,2.0,0.14745308458805084,0.1739562600851059,1.4285714626312256,1.875,0.0006684861145913601,0.0025488599203526974,False,False
target,44,135000000,44,True,True,False,False,False,False,success,success,10.880621910095215,9.598857879638672,9,9,0.07809508591890335,0.08542238175868988,1.7526155710220337,2.0,2.0,2.0,0.13963964581489563,0.14591078460216522,1.0,0.6666666865348816,0.000723995384760201,0.0006379415281116962,True,True
target,45,135000000,45,True,False,False,True,False,False,success,contact_stability,10.404468536376953,-1.3318159580230713,9,6,0.08718694001436234,0.0998511090874672,1.2326689958572388,2.0,2.0,2.0,0.13250882923603058,0.1909937858581543,0.6666666865348816,1.1666667461395264,0.0010682825231924653,0.0018433867953717709,True,False
target,46,135000000,46,True,False,False,True,False,False,success,contact_stability,6.5965657234191895,-1.6977448463439941,9,4,0.0947529673576355,0.08636010438203812,2.0,2.0,2.0,1.5834136009216309,0.183625727891922,0.19696970283985138,3.555555582046509,1.25,0.0030951672233641148,0.000686580897308886,True,False
target,47,135000000,47,True,True,False,False,False,False,success,success,10.56645679473877,10.488565444946289,9,9,0.08957799524068832,0.09792093932628632,2.0,1.7786792516708374,2.0,2.0,0.1331057995557785,0.14568600058555603,1.5555555820465088,2.8888888359069824,0.0016622277908027172,0.002831589663401246,True,True
target,48,135000000,48,True,True,False,False,False,False,success,success,9.268730163574219,9.116883277893066,9,9,0.07372961938381195,0.08707519620656967,2.0,2.0,2.0,2.0,0.13969171047210693,0.13326653838157654,0.6666666865348816,0.0,0.0025585684925317764,5.871444486160726e-08,True,False
target,49,135000000,49,False,True,True,False,False,False,contact_stability,success,-3.1513750553131104,9.053621292114258,8,9,0.1097351685166359,0.08001288026571274,1.4916192293167114,2.0,2.0,2.0,0.18205128610134125,0.14065708220005035,0.875,0.4444444477558136,0.006194507237523794,0.00046085778740234673,False,True
target,50,135000000,50,True,True,False,False,False,False,success,success,8.843111038208008,9.32815170288086,9,9,0.08824408799409866,0.08264078199863434,1.7792260646820068,1.9083186388015747,2.0,2.0,0.14263075590133667,0.13650545477867126,1.0,0.4444444477558136,0.000597066362388432,0.0004068271373398602,True,True
target,51,135000000,51,True,True,False,False,False,False,success,success,10.911224365234375,7.096114158630371,9,9,0.08060313016176224,0.10828787088394165,2.0,2.0,2.0,2.0,0.14402619004249573,0.15370705723762512,0.8888888955116272,1.5555555820465088,0.000569039024412632,0.001794928452000022,True,True
target,52,135000000,52,False,True,True,False,False,False,contact_stability,success,-1.9906723499298096,9.421184539794922,3,9,0.09226884692907333,0.08797582238912582,2.0,1.816107988357544,2.0,1.9040789604187012,0.21244634687900543,0.1309121698141098,0.6666666865348816,0.3333333432674408,0.0003390509227756411,0.0002824238035827875,False,True
target,53,135000000,53,True,True,False,False,False,False,success,success,10.110687255859375,12.089488983154297,9,9,0.08414165675640106,0.07750204205513,1.8054665327072144,2.0,2.0,2.0,0.14569084346294403,0.14452554285526276,3.0,2.777777910232544,0.0025919759646058083,0.0027580249588936567,True,True
target,54,135000000,54,True,True,False,False,False,False,success,success,10.806967735290527,12.060129165649414,9,9,0.07828643172979355,0.08020428568124771,1.5413105487823486,2.0,2.0,2.0,0.125,0.13226300477981567,2.777777910232544,1.7777777910232544,0.004231912549585104,0.0016781449085101485,True,True
target,55,135000000,55,True,True,False,False,False,False,success,success,6.296905994415283,10.228023529052734,9,9,0.09716467559337616,0.08165097236633301,1.9598740339279175,2.0,1.7469440698623657,1.92110276222229,0.15263909101486206,0.1428571343421936,1.2222222089767456,0.4444444477558136,0.0011021244572475553,0.0003356977831572294,True,True
target,56,135000000,56,False,False,True,True,False,False,contact_stability,contact_stability,-4.790299892425537,-1.8567414283752441,7,3,0.0858759880065918,0.11472143977880478,2.0,2.0,2.0,1.5299774408340454,0.1788511723279953,0.1899999976158142,2.4285714626312256,0.6666666865348816,0.029421567916870117,0.0002617858408484608,False,False
target,57,135000000,57,True,True,False,False,False,False,success,success,8.349334716796875,8.859317779541016,9,9,0.10623657703399658,0.09429598599672318,2.0,2.0,1.6880038976669312,2.0,0.13126252591609955,0.1342756152153015,0.5555555820465088,0.6666666865348816,0.00032667600316926837,0.0006920962478034198,True,True
target,58,135000000,58,True,False,False,True,False,False,success,contact_stability,9.199165344238281,-3.143068790435791,9,9,0.08044160902500153,0.11081837862730026,1.1147135496139526,2.0,2.0,2.0,0.14614121615886688,0.14413517713546753,1.3333333730697632,2.1111111640930176,0.0012555173598229885,0.01880469173192978,True,False
target,59,135000000,59,False,True,True,False,False,False,contact_stability,success,-1.4497652053833008,10.111579895019531,5,9,0.11547325551509857,0.09363327920436859,2.0,1.676310420036316,1.370105504989624,2.0,0.1783333420753479,0.1375899314880371,0.4000000059604645,0.3333333432674408,0.00021647052199114114,0.0004853705468121916,False,True
target,60,135000000,60,True,True,False,False,False,False,success,success,10.030141830444336,6.79690408706665,9,9,0.08569968491792679,0.10223808884620667,2.0,2.0,2.0,2.0,0.13493376970291138,0.15436241030693054,1.0,1.3333333730697632,0.0012030465295538306,0.001068056677468121,True,True
target,61,135000000,61,True,True,False,False,False,False,success,success,10.969160079956055,10.697675704956055,9,9,0.08142687380313873,0.08349266648292542,2.0,2.0,2.0,1.6578208208084106,0.14370369911193848,0.14691558480262756,2.8888888359069824,1.6666666269302368,0.0035716211423277855,0.0019752499647438526,True,True
target,62,135000000,62,False,True,True,False,False,False,contact_stability,success,0.37932682037353516,7.693443298339844,6,9,0.10247766226530075,0.1073429211974144,1.8715819120407104,1.920907735824585,2.0,2.0,0.16173569858074188,0.14806202054023743,6.833333492279053,2.0,0.00478714145720005,0.0027717945631593466,False,True
target,63,135000000,63,True,False,False,True,False,False,success,contact_stability,9.904623031616211,-6.984086036682129,9,6,0.08922474831342697,0.10303974896669388,1.283591866493225,1.711089849472046,2.0,2.0,0.1446886509656906,0.16768291592597961,0.6666666865348816,4.0,0.000583129352889955,0.007575920317322016,True,False
target,64,135000000,64,False,True,True,False,False,False,contact_stability,success,-2.9418282508850098,6.5530500411987305,8,9,0.13297326862812042,0.08904007077217102,2.0,2.0,2.0,2.0,0.1671052724123001,0.15594854950904846,0.25,0.4444444477558136,6.771348853362724e-05,0.00028842012397944927,False,True
target,65,135000000,65,True,False,False,True,False,False,success,contact_stability,7.849386215209961,-13.273630142211914,9,6,0.08881207555532455,0.11180595308542252,2.0,2.0,2.0,2.0,0.1405038684606552,0.19056975841522217,0.2222222238779068,6.333333492279053,0.0001748496142681688,0.020171763375401497,True,False
target,66,135000000,66,True,False,False,True,False,False,success,contact_stability,10.468591690063477,-0.8479814529418945,9,3,0.08108396828174591,0.1265781819820404,2.0,1.3160319328308105,2.0,1.9669407606124878,0.12703582644462585,0.18550367653369904,1.4444444179534912,10.0,0.001178234233520925,0.003471557516604662,True,False
target,67,135000000,67,True,False,False,True,False,False,success,lateral_heading_drift,11.510382652282715,-2.434821367263794,9,5,0.08195573091506958,0.12238487601280212,2.0,1.7595347166061401,2.0,2.0,0.1390870213508606,0.17129629850387573,1.7777777910232544,2.200000047683716,0.0017650723457336426,0.001630484708584845,True,False
target,68,135000000,68,False,True,True,False,False,False,contact_stability,success,-2.9308481216430664,9.920492172241211,2,9,0.11163457483053207,0.07410015910863876,1.8528107404708862,1.868842601776123,1.3927357196807861,2.0,0.19298246502876282,0.1469026505947113,2.0,0.8888888955116272,0.004925497341901064,0.0009859027341008186,False,True
target,69,135000000,69,True,False,False,True,False,False,success,contact_stability,9.418333053588867,-4.9454145431518555,9,7,0.0893438458442688,0.1145743653178215,2.0,2.0,1.4223185777664185,1.6396571397781372,0.1417769342660904,0.17062313854694366,0.3333333432674408,1.2857143878936768,0.00039647051016800106,0.004272283520549536,True,False
target,70,135000000,70,False,False,True,True,False,False,contact_stability,contact_stability,-0.9472358226776123,-0.472975492477417,9,9,0.09131773561239243,0.11942289024591446,2.0,2.0,1.7300304174423218,2.0,0.1493108719587326,0.15461847186088562,1.0,2.222222328186035,0.0006742176483385265,0.003595388261601329,False,False
target,71,135000000,71,True,False,False,True,False,False,success,contact_stability,10.439767837524414,-1.066326379776001,9,7,0.0762573704123497,0.108221635222435,2.0,2.0,1.4817997217178345,2.0,0.13874788582324982,0.17391304671764374,0.8888888955116272,0.8571429252624512,0.0007378363516181707,0.000610219722148031,True,False
target,72,135000000,72,True,True,False,False,False,False,success,success,9.667642593383789,4.394078254699707,9,9,0.0930590033531189,0.11360933631658554,1.68582284450531,1.9478049278259277,1.931045651435852,2.0,0.13962264358997345,0.16382251679897308,0.4444444477558136,0.6666666865348816,0.00028947190730832517,0.0013132703024894,True,True
target,73,135000000,73,True,True,False,False,False,False,success,success,7.653080940246582,8.635586738586426,9,9,0.09463560581207275,0.09228700399398804,2.0,2.0,1.6058446168899536,2.0,0.14611005783081055,0.13813228905200958,0.4444444477558136,0.3333333432674408,0.0005828617722727358,0.0008197045535780489,True,True
target,74,135000000,74,True,True,False,False,False,False,success,success,10.48978328704834,10.06707763671875,9,9,0.06818193197250366,0.09692352265119553,2.0,1.8564714193344116,2.0,2.0,0.14056603610515594,0.1465827375650406,0.5555555820465088,0.6666666865348816,0.00024251379363704473,0.0005902998382225633,True,True
target,75,135000000,75,True,True,False,False,False,False,success,success,8.866875648498535,8.546083450317383,9,9,0.0932343378663063,0.09269310534000397,1.6365903615951538,2.0,2.0,1.722048044204712,0.13309352099895477,0.14154787361621857,0.6666666865348816,0.4444444477558136,0.000692336296197027,0.0004919808125123382,True,True
target,76,135000000,76,True,False,False,True,False,False,success,contact_stability,11.269712448120117,-5.256088733673096,9,7,0.07661506533622742,0.13595916330814362,2.0,2.0,1.50232994556427,2.0,0.14485980570316315,0.19556450843811035,1.3333333730697632,4.0,0.0013597582001239061,0.003991563338786364,True,False
target,77,135000000,77,False,True,True,False,False,False,contact_stability,success,-1.8624444007873535,9.897880554199219,6,9,0.08603837341070175,0.08645588159561157,1.3496959209442139,2.0,1.664311170578003,2.0,0.16349206864833832,0.1282527893781662,1.1666667461395264,0.2222222238779068,0.002012911019846797,0.00012315622007008642,False,True
target,78,135000000,78,True,True,False,False,False,False,success,success,10.196870803833008,10.827316284179688,9,9,0.08494070172309875,0.07876256108283997,1.9187102317810059,2.0,2.0,2.0,0.139229416847229,0.13949580490589142,0.3333333432674408,1.0,0.00014518166426569223,0.0005716497544199228,True,True
target,79,135000000,79,True,False,False,True,False,False,success,contact_stability,10.674859046936035,-1.157853364944458,9,7,0.07534671574831009,0.09126788377761841,1.614385962486267,2.0,2.0,1.7163234949111938,0.13743455708026886,0.15229110419750214,3.555555582046509,1.8571429252624512,0.0036327075213193893,0.0028137590270489454,True,False
target,80,135000000,80,True,True,False,False,False,False,success,success,8.3358736038208,9.010409355163574,9,9,0.08326055854558945,0.07945963740348816,2.0,2.0,2.0,2.0,0.172607883810997,0.13505154848098755,0.8888888955116272,0.2222222238779068,0.000682054553180933,0.00021565667702816427,True,True
target,81,135000000,81,False,True,True,False,False,False,contact_stability,success,-0.9084761142730713,11.036291122436523,9,9,0.09491784870624542,0.07668597251176834,2.0,2.0,1.7755746841430664,1.7232266664505005,0.15735293924808502,0.15191739797592163,1.3333333730697632,1.6666666269302368,0.0011286354856565595,0.0012647096300497651,False,True
target,82,135000000,82,True,True,False,False,False,False,success,success,10.629695892333984,8.439464569091797,9,9,0.08560854196548462,0.08256994932889938,1.3735992908477783,2.0,2.0,2.0,0.12813620269298553,0.1477079838514328,0.6666666865348816,1.2222222089767456,0.00040411509689874947,0.0011841334635391831,True,True
target,83,135000000,83,True,True,False,False,False,False,success,success,10.123608589172363,10.51975154876709,9,9,0.08480396121740341,0.0761793777346611,1.5468602180480957,1.6514004468917847,2.0,2.0,0.1440972238779068,0.14183835685253143,0.7777777910232544,1.0,0.0006906248163431883,0.0008877876680344343,True,True
target,84,135000000,84,True,True,False,False,False,False,success,success,9.504402160644531,9.099380493164062,9,9,0.08094409853219986,0.08468805998563766,2.0,1.6008598804473877,1.7271904945373535,1.8635329008102417,0.13680154085159302,0.12756052613258362,0.6666666865348816,0.1111111119389534,0.0007559915538877249,0.00016015736036933959,True,True
target,85,135000000,85,True,True,False,False,False,False,success,success,5.772414684295654,6.768816947937012,9,9,0.10729926824569702,0.08554918318986893,2.0,2.0,2.0,2.0,0.16239316761493683,0.1488095372915268,1.6666666269302368,0.3333333432674408,0.002140684751793742,0.0003101526526734233,True,True
target,86,135000000,86,False,False,True,True,False,False,contact_stability,contact_stability,-0.06843900680541992,-4.3069376945495605,6,4,0.10616429895162582,0.11977805942296982,1.9146839380264282,1.6131013631820679,1.9396673440933228,1.9912590980529785,0.18264248967170715,0.21061643958091736,2.0,4.5,0.003892825683578849,0.010589241050183773,False,False
target,87,135000000,87,False,False,True,True,False,False,contact_stability,contact_stability,-2.568694829940796,-5.454704284667969,9,1,0.09995583444833755,0.08134966343641281,1.649845004081726,0.9729229807853699,1.8568651676177979,1.2562018632888794,0.17177243530750275,0.2266666740179062,0.5555555820465088,8.0,0.0014424128457903862,0.015276328660547733,False,False
target,88,135000000,88,True,True,False,False,False,False,success,success,10.66957950592041,11.02471923828125,9,9,0.08833520114421844,0.08118314296007156,1.6427253484725952,1.8906261920928955,2.0,1.728149652481079,0.13190729916095734,0.13598673045635223,1.0,0.6666666865348816,0.0009937032591551542,0.0012406558962538838,True,True
target,89,135000000,89,True,True,False,False,False,False,success,success,9.45302963256836,9.161795616149902,9,9,0.07967236638069153,0.07927809655666351,1.782672643661499,2.0,2.0,2.0,0.14945653080940247,0.13238094747066498,0.6666666865348816,0.0,0.0006734185153618455,6.2065296901892e-08,True,False
target,90,135000000,90,True,False,False,True,False,False,success,contact_stability,9.838546752929688,-2.8009307384490967,9,7,0.07741893827915192,0.09662298858165741,2.0,2.0,2.0,1.8981471061706543,0.13454198837280273,0.162420392036438,0.7777777910232544,2.4285714626312256,0.0010535683250054717,0.003799211932346225,True,False
target,91,135000000,91,True,True,False,False,False,False,success,success,10.82880973815918,11.987808227539062,9,9,0.08556566387414932,0.07858389616012573,2.0,1.6774849891662598,2.0,2.0,0.14110930263996124,0.13806551694869995,1.5555555820465088,1.888888955116272,0.0013995039043948054,0.0016205658903345466,True,True
target,92,135000000,92,True,True,False,False,False,False,success,success,10.366476058959961,9.753746032714844,9,9,0.0893673300743103,0.09880823642015457,1.7524244785308838,2.0,2.0,2.0,0.13893653452396393,0.14166666567325592,0.4444444477558136,1.3333333730697632,0.0002055200020549819,0.001078677480109036,True,True
target,93,135000000,93,True,False,False,True,False,False,success,contact_stability,9.712854385375977,-1.7688961029052734,9,9,0.08406750857830048,0.09775665402412415,2.0,1.5309789180755615,2.0,2.0,0.151197612285614,0.16190476715564728,2.444444417953491,5.111111164093018,0.0030365234706550837,0.01207663118839264,True,False
target,94,135000000,94,True,True,False,False,False,False,success,success,10.982439994812012,10.338516235351562,9,9,0.08097915351390839,0.07754354923963547,1.9796338081359863,1.6455388069152832,2.0,1.8273450136184692,0.1378466635942459,0.14635957777500153,1.7777777910232544,3.1111111640930176,0.0015401128912344575,0.0032084553968161345,True,True
target,95,135000000,95,True,True,False,False,False,False,success,success,7.105465888977051,9.624489784240723,9,9,0.08824722468852997,0.07736697793006897,2.0,2.0,2.0,2.0,0.1474953591823578,0.14485982060432434,1.0,0.5555555820465088,0.0017272026743739843,0.001319062546826899,True,True
target,96,135000000,96,True,True,False,False,False,False,success,success,8.78887939453125,6.356431007385254,9,9,0.08618227392435074,0.09666513651609421,2.0,1.972049355506897,2.0,2.0,0.1289370059967041,0.14532019197940826,0.0,2.0,6.187566725657234e-08,0.0022427295334637165,False,True
target,97,135000000,97,True,True,False,False,False,False,success,success,11.089665412902832,9.93194580078125,9,9,0.07974191755056381,0.09277105331420898,2.0,2.0,2.0,1.8086971044540405,0.142414852976799,0.13458262383937836,1.5555555820465088,1.1111111640930176,0.0012594067957252264,0.0010851933620870113,True,True
target,98,135000000,98,True,False,False,True,False,False,success,contact_stability,6.851374626159668,-9.589641571044922,9,6,0.08152781426906586,0.14291641116142273,1.181999921798706,1.7004178762435913,2.0,2.0,0.14497041702270508,0.22676990926265717,1.2222222089767456,4.5,0.0019663881976157427,0.011943237856030464,True,False
target,99,135000000,99,True,True,False,False,False,False,success,success,10.254073143005371,9.872722625732422,9,9,0.08033043146133423,0.09472005069255829,2.0,1.6034647226333618,2.0,2.0,0.13780918717384338,0.12956522405147552,1.2222222089767456,0.6666666865348816,0.0015938342548906803,0.0010358620202168822,True,True
target,100,135000000,100,False,False,True,True,False,False,contact_stability,contact_stability,-3.556154251098633,-14.68248176574707,5,4,0.13258357346057892,0.16294129192829132,1.8846584558486938,2.0,2.0,2.0,0.18575850129127502,0.20779220759868622,4.200000286102295,11.5,0.0164048932492733,0.058560460805892944,False,False
target,101,135000000,101,True,True,False,False,False,False,success,success,9.73623275756836,10.90985107421875,9,9,0.08618192374706268,0.07828786969184875,1.557982325553894,1.671370029449463,1.5542643070220947,2.0,0.14939551055431366,0.13210701942443848,1.0,1.5555555820465088,0.0008268204401247203,0.002145736012607813,True,True
target,102,135000000,102,True,False,False,True,False,False,success,contact_stability,7.6298675537109375,-1.6348028182983398,9,4,0.10528050363063812,0.09075923264026642,1.9154645204544067,1.8707211017608643,2.0,1.487062692642212,0.16144199669361115,0.19594594836235046,3.3333332538604736,1.5,0.002465399680659175,0.0008094696095213294,True,False
target,103,135000000,103,True,True,False,False,False,False,success,success,9.664959907531738,10.581731796264648,9,9,0.08274048566818237,0.0806933343410492,2.0,1.8651396036148071,1.8720648288726807,2.0,0.13007380068302155,0.1209212988615036,0.7777777910232544,0.4444444477558136,0.0006539282621815801,0.00048640696331858635,True,True
target,104,135000000,104,False,False,True,True,False,False,contact_stability,contact_stability,-2.2162790298461914,-3.5299911499023438,9,5,0.12338920682668686,0.09627477824687958,2.0,1.9967896938323975,2.0,1.8479199409484863,0.1635294109582901,0.17959770560264587,0.8888888955116272,3.799999952316284,0.0009183521033264697,0.014653603546321392,False,False
target,105,135000000,105,False,True,True,False,False,False,contact_stability,success,-3.5475821495056152,10.86861801147461,9,9,0.11633187532424927,0.08355545252561569,2.0,1.8746626377105713,2.0,2.0,0.17807017266750336,0.14135338366031647,3.222222328186035,2.0,0.003438012907281518,0.002620212035253644,False,True
